id_klientit,emri,mosha,gjinia,ka_veture,ka_shtepi,numri_femijeve,te_ardhurat_neto_vjetore,numri_diteve_te_punesuar,lloji_profesionit,numri_anetarve_familjes,punetor_migrant,pagesat_vjetore_te_borxhit,limiti_kreditit,perdorimi_limitit_kreditit(%),piket_kreditit,mospagesat_meparshme,mospagesa_6_muajt_fundit,mospagesa_kreditit
33371,Umu Isra,55,F,Po,Po,2.0,154071.15,4437.0,Staf i shitjeve,4.0,Jo,48151.11,28399.88,15,859.0,0,Jo,Jo
51672,Jozef Shqau,38,M,Po,Jo,0.0,102575.99,701.0,Menaxher,2.0,Jo,34843.81,23034.9,61,906.0,0,Jo,Jo
18841,Geni Syrixhiu,38,M,Jo,Po,0.0,271299.12,465.0,Punëtorë të thjeshtë,2.0,Jo,50096.48,31628.03,34,728.0,0,Jo,Jo
12440,Samie Plozha,28,F,Jo,Po,,212895.36,202.0,Shofer,2.0,Jo,21339.6,40426.83,66,917.0,0,Jo,Jo
54988,Geni Murga,36,M,Jo,Po,1.0,92242.35,201.0,Punëtorë të thjeshtë,2.0,Jo,17212.95,25691.45,64,698.0,0,Jo,Jo
49280,Asllan Muja,33,M,Po,Po,0.0,279238.23,1320.0,Shofer,2.0,Jo,31542.65,66874.57,44,774.0,0,Jo,Jo
4279,Agim Domi,24,M,Jo,Po,2.0,113732.98,196.0,Shofer,4.0,Po,17582.75,21540.09,90,723.0,0,Jo,Jo
53285,Arben Berisha,24,M,Jo,Po,0.0,86566.02,2261.0,Staf pastrimi,1.0,Jo,10537.5,10589.17,85,944.0,0,Jo,Jo
14544,Alban Xheka,52,M,Jo,Po,0.0,201085.32,1207.0,Staf gatimi,2.0,Jo,26371.01,71556.15,31,684.0,0,Jo,Jo
49673,Dobro Decko,51,M,Po,Po,0.0,244362.93,2242.0,Punëtorë të thjeshtë,2.0,Po,23646.27,52961.44,74,674.0,0,Jo,Jo
18196,Klevis Beba,43,M,Jo,Jo,0.0,193087.84,365249.0,Panjohur,1.0,Jo,15398.67,23313.51,33,915.0,0,Jo,Jo
31607,Ornela Balla,25,F,,Jo,0.0,122705.67,2447.0,Menaxher,2.0,Jo,34009.63,16517.28,16,665.0,0,Jo,Jo
65779,Agim Kasemi,26,M,Jo,Po,0.0,177219.24,365249.0,Panjohur,2.0,Jo,19569.17,44121.89,29,840.0,0,Jo,Jo
52718,Dino Lekiqi,26,M,Jo,Jo,2.0,125385.0,2196.0,Stafi i teknologjisë së lartë,4.0,Jo,12411.31,17725.2,89,512.0,0,Po,Po
56880,Raela Jaupaj,23,F,Jo,Po,0.0,204458.43,4624.0,Punëtorë të thjeshtë,2.0,Jo,32195.81,49264.33,55,857.0,0,Jo,Jo
12251,Ermir Ustameta,39,M,Jo,Po,0.0,296154.31,2564.0,Panjohur,2.0,Po,52300.4,107409.16,58,892.0,0,Jo,Jo
14891,Mustafa Estrefi,31,M,Jo,Po,0.0,85806.79,108.0,Staf qëndror,2.0,Jo,10576.53,15754.06,81,546.0,2,Po,Po
28107,Mi Alma,30,F,Po,Jo,0.0,245882.08,1602.0,Staf qëndror,2.0,Jo,50328.9,40023.56,6,942.0,0,Jo,Jo
7685,Nardi Spahiu,45,M,Po,Po,0.0,177032.8,1805.0,Staf i shitjeve,1.0,Jo,11976.21,22227.76,56,794.0,0,Jo,Jo
17273,Roberto Marvataj,27,M,Jo,Po,2.0,238963.51,148.0,Staf qëndror,4.0,Jo,56777.52,91038.86,4,905.0,0,Jo,Jo
63758,Klaudia Tufina,54,F,Po,Po,2.0,262249.15,4012.0,Punëtorë të thjeshtë,4.0,Jo,60127.2,89939.03,10,898.0,0,Jo,Jo
24548,Naim Bushati,35,M,Jo,Jo,0.0,347913.23,1516.0,Punëtorë të thjeshtë,2.0,Jo,25258.33,42277.75,93,751.0,0,Jo,Jo
11591,Gezim Roshi,36,M,Jo,Po,0.0,143532.25,2383.0,Panjohur,1.0,Jo,9760.53,20648.6,57,742.0,0,Jo,Jo
63699,Edi Ibraj,45,M,Jo,Po,0.0,200314.14,615.0,Staf sigurimi,2.0,Po,,34067.55,78,789.0,0,Jo,Jo
48892,Agron Cara,29,M,Jo,Po,1.0,233434.23,5346.0,Punëtorë të thjeshtë,3.0,Po,8394.62,37312.48,44,718.0,0,Jo,Jo
24308,Angj Ela,54,F,Po,Po,0.0,237140.18,2978.0,Staf i shitjeve,2.0,Jo,47934.91,55678.98,48,737.0,0,Jo,Jo
30575,Ervin Tafa,24,M,Po,Po,2.0,148594.55,3496.0,Staf i shitjeve,4.0,Jo,43594.63,56905.17,85,943.0,0,Jo,Jo
58064,Majlinda Bendo SulÃ§e,28,F,Po,Po,0.0,177793.63,365248.0,Panjohur,2.0,Jo,25484.14,20879.7,2,881.0,0,Jo,Jo
33633,Xhems Boci,31,M,Po,Po,0.0,252849.74,2954.0,Shofer,2.0,Jo,16577.78,34207.33,6,674.0,0,Jo,Jo
17191,Moli Mustafa,43,M,Po,Jo,1.0,191313.68,538.0,Kontabilist,3.0,Jo,26326.66,59290.98,66,819.0,0,Jo,Jo
35535,Artan Natra,55,M,Jo,Po,2.0,166594.34,3531.0,Shofer,4.0,Jo,26816.68,33166.77,72,898.0,0,Jo,Jo
11726,Arben Miri,40,M,Po,Po,2.0,152132.5,636.0,Punëtorë të thjeshtë,4.0,Jo,20668.72,52486.79,13,664.0,0,Jo,Jo
27341,Cesku Markaj Francesk Markaj,26,M,Jo,Po,0.0,99030.28,9477.0,Staf qëndror,2.0,Jo,10536.08,17703.78,53,714.0,0,Jo,Jo
24577,Flori Billa,43,M,Jo,Po,0.0,144927.39,1320.0,Staf i shitjeve,2.0,Jo,13093.96,41120.48,46,917.0,0,Jo,Jo
41726,Tani Seitllari,39,M,Jo,Po,0.0,130309.38,3376.0,Punëtorë të thjeshtë,1.0,Jo,17757.41,17318.26,58,693.0,0,Jo,Jo
42265,Denisa Xhafka,30,F,Jo,Po,0.0,338584.46,365241.0,Panjohur,2.0,Jo,51630.33,114782.93,86,818.0,0,Jo,Jo
7960,Onkel Petriti,42,M,Jo,Jo,0.0,209885.77,2078.0,Kontabilist,2.0,Jo,38438.87,65191.49,40,874.0,0,Jo,Jo
43631,Embrullah Demiri,34,M,Po,Po,1.0,307836.89,1653.0,Punëtorë të thjeshtë,3.0,Jo,36611.66,38713.8,97,791.0,0,Jo,Jo
43606,Westr Westr,25,M,Po,Po,1.0,236609.05,297.0,Shofer,3.0,Jo,33974.74,31037.4,2,917.0,0,Jo,Jo
47816,Gramoz Rika,45,M,Jo,Po,0.0,110897.12,,Punëtorë të thjeshtë,1.0,Jo,14579.29,25222.14,27,726.0,0,Jo,Jo
22185,Dorjan Fejzulla,27,M,Jo,Po,0.0,146841.25,1866.0,Staf i shitjeve,2.0,Jo,58202.74,35742.9,59,829.0,0,Jo,Jo
56584,Ervis Blaceri,40,M,Po,Jo,1.0,264770.79,6326.0,Staf i shitjeve,3.0,Jo,79934.86,48205.55,34,865.0,0,Jo,Jo
40276,Ardian Guci,47,M,Jo,Po,0.0,172722.07,365244.0,Panjohur,2.0,Jo,20858.59,64903.86,28,911.0,0,Jo,Jo
64058,Elidon Deda,49,M,Jo,Po,0.0,241628.69,365251.0,Panjohur,2.0,Jo,29878.75,79792.0,33,786.0,0,Jo,Jo
65335,Mirela Shkembi,27,F,Jo,Po,0.0,244665.35,365242.0,Panjohur,1.0,Jo,27967.39,71277.14,70,665.0,0,Jo,Po
55315,Mikel Pistoli,49,M,Jo,Po,0.0,147326.78,433.0,Punëtorë të thjeshtë,2.0,Jo,19857.3,39638.75,89,909.0,0,Jo,Jo
57385,Oni Alvi,53,M,Po,Jo,0.0,143342.62,624.0,Panjohur,2.0,Po,17464.42,36079.61,25,854.0,0,Jo,Jo
26166,Fationa Kolpira,48,F,Jo,Po,0.0,379449.73,491.0,Menaxher,1.0,Jo,19725.26,85251.44,21,915.0,0,Jo,Jo
3204,Enea Oshafi,53,F,Jo,Po,0.0,163214.55,1774.0,Staf i shitjeve,1.0,Jo,44074.68,39480.13,72,640.0,1,Po,Po
41417,Kastriot Sulaj,43,M,Po,Jo,0.0,434735.34,583.0,Menaxher,2.0,Jo,27272.85,52764.67,33,655.0,0,Jo,Jo
48142,Elca Berat,39,F,Jo,Po,0.0,143592.0,87.0,Panjohur,1.0,Jo,16720.6,20440.35,2,909.0,0,Jo,Jo
14961,Noeli Hasmadhi,25,M,Po,Po,0.0,174809.77,365251.0,Panjohur,2.0,Jo,35013.6,18951.67,7,859.0,0,Jo,Jo
60388,Geraldo Hysi,38,M,Jo,Jo,0.0,363684.19,1888.0,Staf qëndror,2.0,Jo,76779.94,40820.83,60,712.0,0,Jo,Jo
51301,Erjola Gordi,34,F,Jo,Jo,0.0,118213.96,368.0,Punëtorë të thjeshtë,1.0,Jo,22200.04,23608.72,84,846.0,0,Jo,Jo
37659,Reli Horanlli,36,M,Jo,Po,0.0,139277.83,3559.0,Panjohur,2.0,Jo,39877.4,23049.44,4,839.0,0,Jo,Jo
440,Floreta Aliu,48,F,Jo,Po,0.0,45152.91,365244.0,Panjohur,2.0,Jo,8800.49,7168.14,68,897.0,0,Jo,Jo
62489,Nevila Doko,28,F,Jo,Po,0.0,89305.35,10739.0,Staf gatimi,1.0,Jo,20763.9,24601.07,9,786.0,0,Jo,Jo
32188,Harvi Ferizaj,48,M,Po,Po,1.0,235586.38,1542.0,Staf i shitjeve,2.0,,36881.21,87717.63,55,876.0,0,Jo,Jo
34140,Genti Daja,31,F,Jo,Po,0.0,176987.34,7919.0,Punëtorë të thjeshtë,2.0,Jo,72312.64,42565.27,62,925.0,0,Jo,Jo
49358,Habib Erjola Mani,38,M,Jo,Jo,0.0,283615.37,1992.0,Staf qëndror,2.0,Jo,11159.42,56792.78,60,745.0,0,Jo,Jo
10928,Sabina Kullolli,55,F,Jo,Jo,0.0,276891.58,5747.0,Staf qëndror,2.0,Po,20620.57,32760.38,77,753.0,0,Jo,Jo
44308,Evelina Dervishi,48,F,Po,Po,0.0,144148.0,365250.0,Panjohur,2.0,Jo,19548.75,29647.77,28,651.0,0,Jo,Jo
48704,Hekurije Hyska,52,M,Jo,Po,0.0,146987.82,1372.0,Staf i shitjeve,2.0,Jo,30499.48,28208.16,49,662.0,0,Jo,Jo
54458,Esmeralda Kreka,30,F,Jo,Po,0.0,184834.49,2253.0,Staf gatimi,1.0,Jo,33567.93,24160.47,82,660.0,0,Jo,Jo
44167,Vili Ndoj,34,M,Jo,Po,0.0,167466.28,240.0,Shofer,1.0,Jo,35908.22,30894.43,63,905.0,0,Jo,Jo
34049,Lek Lucaj,34,M,Po,Po,0.0,649425.86,505.0,Menaxher,2.0,Jo,57770.89,73137.97,44,871.0,0,Jo,Jo
48613,Sajmir Duraku,44,M,Po,Jo,3.0,211127.98,870.0,Panjohur,5.0,Jo,51526.46,43246.0,88,716.0,0,Jo,Jo
61565,Rigus Lamaj,43,M,Po,Po,0.0,339738.67,189.0,Kontabilist,2.0,Po,21240.02,43051.8,14,760.0,0,Jo,Jo
54391,Andi Andi,36,M,Jo,Jo,1.0,188629.15,130.0,Menaxher,3.0,Jo,7261.64,38434.11,19,727.0,0,Jo,Jo
43570,Endri Shpuza,32,M,Jo,Po,0.0,200089.61,1222.0,Staf i shitjeve,2.0,Jo,29583.24,54303.53,72,709.0,0,Jo,Jo
63455,Emanuel Stt,39,M,Jo,Po,0.0,109293.5,365244.0,Panjohur,2.0,Jo,36602.92,14980.44,4,823.0,0,Jo,Jo
24891,Andi Isufi,46,M,Jo,Po,0.0,216864.84,2200.0,Punëtorë të thjeshtë,1.0,Jo,56228.85,53437.76,35,928.0,0,Jo,Jo
22485,Eri Kamberi,23,M,Po,Po,0.0,79418.43,365252.0,Panjohur,2.0,Jo,54046.28,18843.45,64,697.0,0,Jo,Jo
36193,Erblin Dedja,33,M,Po,Jo,0.0,207438.87,2753.0,Staf i shitjeve,2.0,Jo,68547.5,64903.73,57,796.0,0,Jo,Jo
17378,Elona Verdova,36,F,Po,Po,0.0,232436.7,5544.0,Staf qëndror,2.0,Jo,48824.55,54582.29,73,657.0,0,Jo,Jo
7311,Arben Kadia,40,M,Jo,Po,1.0,140682.1,7314.0,Menaxher,3.0,Jo,30953.17,33329.27,63,894.0,0,Jo,Jo
2101,Majlinda Xhemali,39,F,Po,Po,0.0,246667.47,584.0,Staf qëndror,2.0,Jo,21825.78,32105.67,27,686.0,0,Jo,Jo
8837,Ilir Iliri,47,M,Jo,Po,0.0,95501.86,1493.0,Staf mjekësor,2.0,Jo,24881.02,24739.71,30,876.0,0,Jo,Jo
11152,Vilson Benja,47,M,Jo,Jo,0.0,123998.84,1048.0,Panjohur,1.0,Po,20038.09,22471.7,87,720.0,0,Jo,Jo
46930,Euklid Kidi,53,M,Jo,Po,0.0,74688.38,365241.0,Panjohur,2.0,Jo,32231.79,21198.72,54,747.0,0,Jo,Jo
56188,Zemra Jeme,30,F,Jo,Po,2.0,124402.33,445.0,Panjohur,4.0,Jo,48453.82,22367.44,55,689.0,0,Jo,Jo
41322,Agron Lila,34,M,Jo,Po,0.0,141554.19,495.0,Panjohur,2.0,Jo,,21871.16,43,842.0,0,Jo,Jo
13854,Alfred Temali,41,M,Jo,Po,0.0,121548.28,365240.0,Panjohur,1.0,Jo,7385.18,35876.02,82,848.0,0,Jo,Jo
42911,Edmond Baca,55,M,Jo,Po,0.0,194988.39,4216.0,Panjohur,2.0,Jo,50870.52,47310.93,3,901.0,0,Jo,Jo
37613,Nardii Nardi,48,M,Jo,Po,0.0,118187.76,365245.0,Panjohur,2.0,Jo,19234.82,40819.06,13,930.0,0,Jo,Jo
48391,Dafku Mery,48,F,Jo,Po,2.0,234617.11,,Staf i shitjeve,4.0,Jo,28964.61,79545.74,96,873.0,0,Jo,Jo
2098,Ozal Muselaj,53,M,Po,Po,0.0,231048.19,1079.0,Punëtorë të thjeshtë,2.0,Jo,20848.83,47432.64,64,814.0,0,Jo,Jo
36468,Elsida Hasani,27,F,Po,Jo,0.0,240991.83,821.0,Shofer,2.0,Jo,29986.4,56873.39,27,705.0,0,Jo,Jo
33289,Alban Sopi,55,M,Jo,Po,0.0,349440.59,6678.0,Punëtorë të thjeshtë,2.0,Jo,52071.45,101419.53,46,651.0,0,Jo,Jo
26480,Sara Fusha,29,F,Po,Po,0.0,410906.75,447.0,Staf gatimi,1.0,Jo,45117.91,70525.69,99,560.0,1,Po,Po
45686,Gjovalin Precaj,38,M,Jo,Jo,0.0,185297.52,3489.0,Staf i shitjeve,2.0,Jo,69613.04,44884.78,46,825.0,0,Jo,Jo
35276,Elson Bardhi,45,M,Jo,Jo,1.0,143275.08,1332.0,Panjohur,3.0,Po,12876.77,16504.1,49,711.0,0,Jo,Jo
37568,Elion Burgaj,23,M,Jo,Po,0.0,61736.26,1174.0,Staf mjekësor,1.0,Jo,17573.75,23076.3,9,816.0,0,Jo,Jo
20286,Agron Budlla,44,M,Jo,Jo,1.0,222161.5,687.0,Panjohur,2.0,Jo,28483.82,51423.7,95,863.0,0,Jo,Jo
3470,Mira Pacrami,35,F,Jo,Jo,0.0,165136.01,1153.0,Staf sigurimi,2.0,Jo,8056.66,39536.37,87,810.0,0,Jo,Jo
9462,Alma Mucmeraj,46,F,Jo,Jo,0.0,278655.02,836.0,Staf i gastronomisë,2.0,Jo,39302.77,87726.19,20,809.0,0,Jo,Jo
56894,Djali Bajzjan,48,M,Jo,Po,0.0,133526.66,3234.0,Shofer,2.0,Jo,51629.4,17131.5,48,678.0,0,Jo,Jo
15722,Florin Marku,35,M,Jo,Po,0.0,305640.47,601.0,Kontabilist,1.0,Jo,33971.48,82372.03,48,935.0,0,Jo,Jo
46478,Sef Gjoni,31,M,Jo,Po,0.0,137031.63,365248.0,Panjohur,1.0,Jo,27167.83,20058.53,35,818.0,0,Jo,Jo
1094,Gentjan Gjegja,48,M,Jo,Po,0.0,139492.34,3326.0,Staf i shitjeve,1.0,Jo,30414.59,23138.63,5,711.0,0,Jo,Jo
4825,Mariglen Mujo,31,M,Po,Jo,0.0,271254.05,1359.0,Staf qëndror,1.0,Po,18250.62,45825.79,42,758.0,0,Jo,Jo
37647,Ervin Pisha,48,M,Jo,Po,0.0,208964.62,365244.0,Panjohur,2.0,Jo,38453.33,50418.63,1,949.0,0,Jo,Jo
37257,Janulla Kora,27,M,Jo,Po,0.0,261912.18,1163.0,Panjohur,1.0,Jo,15299.08,30571.53,96,513.0,2,Jo,Po
8862,Jonida Spahiu Coka,35,F,Po,Po,0.0,207737.89,365246.0,Panjohur,2.0,Jo,48833.31,43424.19,28,883.0,0,Jo,Jo
62197,Vangjel Prence,47,M,Jo,Jo,0.0,272463.31,8509.0,Staf qëndror,2.0,Jo,49368.31,60959.24,63,731.0,0,Jo,Jo
24627,Emiliano Dosti,50,M,Po,Jo,0.0,217595.57,3189.0,Menaxher,2.0,Jo,41319.54,81368.61,93,861.0,0,Jo,Jo
22402,Toni Laci,44,M,Jo,Po,1.0,119313.3,4665.0,Punëtorë të thjeshtë,3.0,Po,8712.03,26623.69,70,859.0,0,Jo,Jo
36396,Agim Seitaj,24,M,Jo,Jo,1.0,269948.34,533.0,Panjohur,2.0,Jo,20930.89,92900.8,45,887.0,0,Jo,Jo
48019,Suzana Shkreta,35,F,Jo,Jo,0.0,209515.35,1590.0,Punëtorë të thjeshtë,1.0,Po,25705.53,37038.76,54,720.0,0,Jo,Jo
13718,Elmaz Xhameta,44,M,Po,Po,1.0,152679.09,1192.0,Panjohur,2.0,Po,8972.12,24043.34,68,863.0,0,Jo,Jo
61348,Xh Sali,28,F,Po,Po,,149523.96,2914.0,Punëtorë të thjeshtë,2.0,Jo,12073.56,31801.84,74,839.0,0,Jo,Jo
19613,Ajn Shima,23,M,Jo,Po,2.0,116562.44,1728.0,Staf i shitjeve,4.0,Jo,21722.22,31697.92,72,607.0,1,Po,Po
9130,Fiqerete Kaziu,38,F,,Po,1.0,337080.84,2230.0,Staf i shitjeve,3.0,Jo,37204.67,67526.67,24,875.0,0,Jo,Jo
5105,Klaidi Kumria,30,M,Jo,Jo,0.0,79336.23,365247.0,Panjohur,1.0,Jo,19200.23,28834.69,43,802.0,0,Jo,Jo
29627,Ardit Mahmutaj,48,M,Po,Po,0.0,215966.01,1828.0,Shofer,2.0,Po,29698.62,38702.37,10,911.0,0,Jo,Jo
15102,Haxhi Islami,30,M,Po,Po,2.0,147768.53,465.0,Staf mjekësor,4.0,Po,37761.72,35290.46,25,874.0,0,Jo,Jo
57717,Alti Xhahollari,36,M,Jo,Po,0.0,135652.36,365242.0,Panjohur,1.0,Jo,19797.66,47016.91,46,710.0,0,Jo,Jo
40600,Serxho Balla,29,M,Jo,Po,0.0,228392.53,511.0,Punëtorë të thjeshtë,1.0,Jo,51756.29,50744.45,81,553.0,1,Po,Po
53038,Moduli Plus,25,F,Po,Po,0.0,153419.99,630.0,Shofer,2.0,Jo,25418.23,48503.03,23,672.0,0,Jo,Jo
58025,Ilir Ibra,52,M,Po,Jo,0.0,142127.87,1926.0,Punëtorë të thjeshtë,2.0,Po,26797.92,24551.49,79,685.0,0,Jo,Jo
21042,Ilirjan Bimi,31,M,Jo,Jo,0.0,183039.66,365249.0,Panjohur,2.0,Jo,60597.39,46322.98,83,523.0,2,Jo,Po
61801,Arjan Ashiku,35,M,Po,Po,0.0,266771.6,365242.0,Panjohur,2.0,Jo,34504.47,30720.05,34,938.0,0,Jo,Jo
2574,Flo Gerti,48,M,Jo,Jo,0.0,97582.86,365249.0,Panjohur,1.0,Jo,14860.42,28861.46,82,597.0,1,Po,Po
7788,Mikhael Benimini,48,M,Po,Po,0.0,174377.78,365247.0,Panjohur,2.0,Jo,42439.35,37348.88,64,756.0,0,Jo,Jo
13927,Bardhok Prendi,25,M,Po,Po,0.0,380233.98,3472.0,Menaxher,2.0,Jo,62124.77,86041.24,26,935.0,0,Jo,Jo
17708,Tori Luga,31,M,,Po,1.0,218259.8,7469.0,Staf mjekësor,3.0,Jo,28413.97,51180.94,45,802.0,0,Jo,Jo
51873,Matilda Hyseni,46,F,Jo,Jo,0.0,66326.23,365252.0,Panjohur,2.0,Jo,30506.86,8848.06,37,681.0,0,Jo,Jo
10959,Neta Shahu,40,F,Jo,Jo,1.0,57364.83,365252.0,Panjohur,3.0,Jo,7502.67,13693.24,2,801.0,0,Jo,Jo
38781,Fasmom Om,38,F,Po,Po,0.0,137369.84,1150.0,Staf i shitjeve,2.0,Jo,27648.32,16352.08,22,899.0,0,Jo,Jo
56821,Lindita Bashli,29,F,Jo,Po,0.0,213127.39,365246.0,Panjohur,2.0,Jo,13669.94,53389.16,48,923.0,0,Jo,Jo
50885,Art Atic,29,M,Jo,Jo,2.0,131927.39,5528.0,Staf gatimi,3.0,Jo,42516.51,26672.08,85,694.0,0,Jo,Po
34701,Lili Lili,41,M,Jo,Jo,3.0,163763.64,3208.0,Staf mjekësor,5.0,Jo,18839.0,31479.7,3,679.0,0,Jo,Jo
18835,Eri Al,41,F,Jo,Po,1.0,64867.71,677.0,Panjohur,3.0,Jo,12153.87,16785.02,55,900.0,0,Jo,Jo
46899,Tika Xhoxhi,37,M,Jo,Po,2.0,158734.11,1473.0,Kontabilist,4.0,Jo,22314.34,26150.92,52,903.0,0,Jo,Jo
14005,Reli Lleshi,50,M,Jo,Po,1.0,124647.86,1478.0,Panjohur,3.0,Jo,32141.6,42610.16,67,665.0,0,Jo,Jo
46904,Elsa Jakova Bushati,45,F,Jo,Po,1.0,383881.62,3704.0,Staf mjekësor,3.0,Jo,42649.18,134151.16,38,688.0,0,Jo,Jo
23674,Amarsilda Spahiu,41,F,Po,Jo,0.0,216424.04,2440.0,Punëtorë të thjeshtë,2.0,Po,76742.43,27491.17,18,817.0,0,Jo,Jo
47098,Kristi Korce,39,M,Jo,Po,0.0,131037.17,645.0,Punëtorë të thjeshtë,1.0,Po,27142.23,23947.16,47,796.0,0,Jo,Jo
6537,Migena Shimaj,55,F,Po,Po,0.0,389793.82,1759.0,Panjohur,2.0,Po,15739.83,69941.93,97,865.0,0,Jo,Jo
43783,Turgut Duran,40,M,Po,Jo,3.0,130423.29,4783.0,Panjohur,5.0,Po,20190.52,26993.43,48,862.0,0,Jo,Jo
33623,Eljona Avdo,47,F,Po,Jo,0.0,265308.08,429.0,Panjohur,2.0,Jo,73201.33,41871.46,96,840.0,0,Jo,Jo
11289,Renaldo Topllari,50,M,Po,Po,0.0,197127.01,271.0,Staf qëndror,1.0,Po,55805.56,26964.8,19,650.0,0,Jo,Jo
54602,Marisa Kotobelli,46,F,Po,Po,0.0,147503.37,9107.0,Punëtorë të thjeshtë,2.0,Jo,23951.61,24482.83,67,883.0,0,Jo,Jo
13514,Rigela Hoxha,40,M,Po,Po,0.0,216206.56,365251.0,Panjohur,2.0,Jo,38109.26,28072.96,88,821.0,0,Jo,Jo
35994,Alketa Kuka,36,F,Jo,Po,0.0,105012.73,3126.0,Menaxher,2.0,Jo,24603.99,25242.68,96,886.0,0,Jo,Jo
61476,Emanuela Zere,30,F,Po,Po,2.0,55969.33,9337.0,Panjohur,4.0,Po,36697.99,13071.09,49,824.0,0,Jo,Jo
22302,Jonida Muja,29,F,Jo,Jo,0.0,92418.47,1602.0,Panjohur,2.0,Po,32915.48,13178.43,44,901.0,0,Jo,Jo
55161,Gezim Ceka,40,M,Jo,Po,0.0,196822.58,2556.0,Menaxher,1.0,Jo,19931.89,55301.18,18,695.0,0,Jo,Jo
37876,Besa Selmani,28,F,Po,Po,0.0,204447.87,365251.0,Panjohur,2.0,Jo,44574.45,30640.37,5,827.0,0,Jo,Jo
7979,Mirsa Paco,51,F,Jo,Po,2.0,82826.41,932.0,Punëtorë të pakualifikuar,4.0,Po,34494.84,26550.13,74,550.0,1,Po,Po
58110,Mirel Bushi,48,M,Jo,Po,1.0,166928.17,764.0,Punëtorë të thjeshtë,3.0,Po,14203.63,20057.91,21,793.0,0,Jo,Jo
10794,Ergys Mici,25,M,Jo,Jo,0.0,88718.13,1318.0,Panjohur,2.0,Po,5334.18,31133.97,22,771.0,0,Jo,Jo
17398,Suat Begolli,24,M,Po,Po,0.0,121562.08,3527.0,Staf sigurimi,2.0,Po,24700.94,34265.95,75,744.0,0,Jo,Jo
46310,Luan Sula,47,M,Jo,Po,0.0,321757.35,1322.0,Menaxher,2.0,Po,42504.88,40960.8,78,688.0,0,Jo,Jo
57933,Evis Veizi,47,M,Po,Po,0.0,169312.79,2693.0,Menaxher,2.0,Jo,21624.75,23768.32,2,677.0,0,Jo,Jo
51198,Alda Varfaj,40,F,Po,Jo,0.0,246177.11,3313.0,Panjohur,2.0,Po,30422.23,71838.79,4,755.0,0,Jo,Jo
38500,Genti Doda,41,M,Po,Jo,0.0,74541.52,963.0,Staf i gastronomisë,2.0,Jo,10134.03,12944.25,21,696.0,0,Jo,Jo
1390,Eni Shehi,23,F,Jo,Jo,0.0,85913.02,198.0,Staf qëndror,2.0,Po,47860.55,18178.45,87,805.0,0,Jo,Jo
29055,Migena Mana,48,F,Jo,Po,0.0,123706.03,365245.0,Panjohur,2.0,Jo,9350.18,35680.14,38,662.0,0,Jo,Jo
65446,Ledi Plaku,51,M,Jo,Po,0.0,62619.17,168.0,Staf gatimi,2.0,Jo,27943.24,16276.73,63,747.0,0,Jo,Jo
59900,Miri Emini,45,M,Jo,Po,0.0,140108.07,365245.0,Panjohur,2.0,Jo,26201.55,28379.85,98,906.0,0,Jo,Jo
59358,Rina Dodbiba,34,F,Jo,Po,0.0,185396.23,365241.0,Panjohur,1.0,Jo,23454.71,53363.1,27,946.0,0,Jo,Jo
55106,Bojkena Baku,31,F,,Po,0.0,206675.04,592.0,Staf sigurimi,1.0,Jo,19247.29,24950.1,27,928.0,0,Jo,Jo
17197,Ferdinant Panxhi,37,M,Po,Po,0.0,879553.84,2279.0,Menaxher,1.0,Jo,52839.41,194618.06,74,503.0,1,Jo,Po
8594,Arta Bozho Asqeri,42,F,Po,Jo,1.0,218764.86,1042.0,Panjohur,3.0,Po,71848.01,28195.13,74,617.0,1,Po,Po
9062,Indrit Lisha,54,M,Po,Po,0.0,196702.03,3767.0,Panjohur,1.0,Po,28226.97,37816.79,36,908.0,0,Jo,Jo
36725,Evis Cilingiri,55,M,,Jo,1.0,349946.55,7179.0,Punëtorë të thjeshtë,3.0,Jo,29527.08,120337.26,73,949.0,0,Jo,Jo
56258,Ariol Miloshi,25,M,Po,Po,0.0,110146.9,365252.0,Panjohur,1.0,Jo,27863.67,35338.37,56,892.0,0,Jo,Jo
54374,Klaudia Likja,54,F,Jo,Po,0.0,162969.16,365242.0,Panjohur,2.0,Jo,42448.21,56814.78,77,679.0,0,Jo,Jo
55584,Aneida Fataj Gjicali,23,F,Po,Po,0.0,103132.45,873.0,Staf i shitjeve,2.0,Po,24633.95,12868.45,13,880.0,0,Jo,Jo
18965,Denisa Gjini,40,F,Jo,Po,0.0,143078.62,3422.0,Punëtorë të thjeshtë,2.0,Po,31455.32,31062.3,91,882.0,0,Jo,Jo
46120,Ermioni Qafzezi,23,F,Jo,Jo,2.0,211251.55,627.0,Punëtorë të thjeshtë,3.0,Po,34516.42,27146.46,11,670.0,0,Jo,Jo
31955,Erikson Baku,33,M,Jo,Po,0.0,318776.87,551.0,Panjohur,2.0,Po,23234.51,41469.27,47,842.0,0,Jo,Jo
38553,Ilir Gjini,37,M,Po,Jo,0.0,219129.11,243.0,Menaxher,2.0,Po,29054.52,51387.07,4,726.0,0,Jo,Jo
47450,Erlinda Nako,38,F,Po,Po,0.0,201816.19,472.0,Panjohur,1.0,Jo,36045.36,66540.63,57,942.0,0,Jo,Jo
30343,Avdyli Hygerta,33,F,Jo,Po,3.0,600445.87,2110.0,Menaxher,5.0,Po,,148313.03,40,774.0,0,Jo,Jo
